datetime,energy,water,temperature,weekday,holiday,uni_holiday,time,registrations,daylight
2019-10-06 10:00:00,17.98,0.15,11.1,6,0,0,10.0,0,1
2019-10-06 11:00:00,19.46,0.02,12.7,6,0,0,11.0,0,1
2019-10-06 12:00:00,16.82,0.05,12.4,6,0,0,12.0,0,1
2019-10-06 13:00:00,16.91,0.01,13.2,6,0,0,13.0,0,1
2019-10-06 14:00:00,16.94,0.03,12.8,6,0,0,14.0,0,1
2019-10-06 15:00:00,16.4,0.05,13.1,6,0,0,15.0,0,1
2019-10-06 16:00:00,17.18,0.06,13.2,6,0,0,16.0,0,1
2019-10-06 17:00:00,16.82,0.06,12.3,6,0,0,17.0,0,1
2019-10-06 18:00:00,17.49,0.03,11.8,6,0,0,18.0,0,1
2019-10-06 19:00:00,18.85,0.04,11.0,6,0,0,19.0,0,0
2019-10-06 20:00:00,19.34,0.04,10.4,6,0,0,20.0,0,0
2019-10-06 21:00:00,17.73,0.02,9.6,6,0,0,21.0,0,0
2019-10-06 22:00:00,18.08,0.03,9.0,6,0,0,22.0,0,0
2019-10-06 23:00:00,18.53,0.02,8.8,6,0,0,23.0,0,0
2019-10-07 00:00:00,17.22,0.01,8.5,0,0,0,0.0,0,0
2019-10-07 01:00:00,17.98,0.01,8.4,0,0,0,1.0,0,0
2019-10-07 02:00:00,17.15,0.0,7.7,0,0,0,2.0,0,0
2019-10-07 03:00:00,18.7,0.0,7.2,0,0,0,3.0,0,0
2019-10-07 04:00:00,18.98,0.02,6.8,0,0,0,4.0,0,0
2019-10-07 05:00:00,18.53,0.0,6.7,0,0,0,5.0,0,0
2019-10-07 06:00:00,22.58,0.16,6.5,0,0,0,6.0,0,0
2019-10-07 07:00:00,23.76,0.26,6.4,0,0,0,7.0,0,0
2019-10-07 08:00:00,32.19,0.55,6.2,0,0,0,8.0,0,1
2019-10-07 09:00:00,45.58,0.59,6.2,0,0,0,9.0,157,1
2019-10-07 10:00:00,57.18,1.08,6.8,0,0,0,10.0,157,1
2019-10-07 11:00:00,60.72,0.84,7.0,0,0,0,11.0,334,1
2019-10-07 12:00:00,53.26,0.89,7.3,0,0,0,12.0,334,1
2019-10-07 13:00:00,50.93,0.74,7.8,0,0,0,13.0,0,1
2019-10-07 14:00:00,45.89,0.8,8.1,0,0,0,14.0,0,1
2019-10-07 15:00:00,43.39,0.66,8.2,0,0,0,15.0,0,1
2019-10-07 16:00:00,42.21,0.62,8.3,0,0,0,16.0,0,1
2019-10-07 17:00:00,38.13,0.57,8.5,0,0,0,17.0,0,1
2019-10-07 18:00:00,28.26,0.51,8.3,0,0,0,18.0,0,1
2019-10-07 19:00:00,26.94,0.29,8.1,0,0,0,19.0,0,0
2019-10-07 20:00:00,25.46,0.18,8.2,0,0,0,20.0,0,0
2019-10-07 21:00:00,22.1,0.13,8.1,0,0,0,21.0,0,0
2019-10-07 22:00:00,21.31,0.14,7.9,0,0,0,22.0,0,0
2019-10-07 23:00:00,20.72,0.08,7.6,0,0,0,23.0,0,0
2019-10-08 00:00:00,20.1,0.08,7.6,1,0,0,0.0,0,0
2019-10-08 01:00:00,19.28,0.08,6.9,1,0,0,1.0,0,0
2019-10-08 02:00:00,19.23,0.05,6.6,1,0,0,2.0,0,0
2019-10-08 03:00:00,20.14,0.02,6.2,1,0,0,3.0,0,0
2019-10-08 04:00:00,20.64,0.01,5.6,1,0,0,4.0,0,0
2019-10-08 05:00:00,20.43,0.0,5.4,1,0,0,5.0,0,0
2019-10-08 06:00:00,23.89,0.13,5.4,1,0,0,6.0,0,0
2019-10-08 07:00:00,24.24,0.25,4.9,1,0,0,7.0,0,0
2019-10-08 08:00:00,30.74,0.44,5.6,1,0,0,8.0,0,1
2019-10-08 09:00:00,41.22,0.64,6.6,1,0,0,9.0,157,1
2019-10-08 10:00:00,47.47,0.94,9.4,1,0,0,10.0,0,1
2019-10-08 11:00:00,46.61,0.9,10.7,1,0,0,11.0,0,1
2019-10-08 12:00:00,44.82,0.79,11.2,1,0,0,12.0,0,1
2019-10-08 13:00:00,46.82,1.0,12.8,1,0,0,13.0,0,1
2019-10-08 14:00:00,44.53,0.77,13.9,1,0,0,14.0,0,1
2019-10-08 15:00:00,47.28,0.91,14.8,1,0,0,15.0,334,1
2019-10-08 16:00:00,46.13,0.84,15.2,1,0,0,16.0,334,1
2019-10-08 17:00:00,37.14,0.68,15.6,1,0,0,17.0,334,1
2019-10-08 18:00:00,32.72,0.53,14.2,1,0,0,18.0,0,1
2019-10-08 19:00:00,29.9,0.49,10.9,1,0,0,19.0,0,0
2019-10-08 20:00:00,25.55,0.24,10.1,1,0,0,20.0,0,0
2019-10-08 21:00:00,23.73,0.18,8.7,1,0,0,21.0,0,0
2019-10-08 22:00:00,21.81,0.17,8.9,1,0,0,22.0,0,0
2019-10-08 23:00:00,21.06,0.15,7.3,1,0,0,23.0,0,0
2019-10-09 00:00:00,20.85,0.1,7.6,2,0,0,0.0,0,0
2019-10-09 01:00:00,20.35,0.05,6.5,2,0,0,1.0,0,0
2019-10-09 02:00:00,19.86,0.02,5.7,2,0,0,2.0,0,0
2019-10-09 03:00:00,21.34,0.0,5.0,2,0,0,3.0,0,0
2019-10-09 04:00:00,20.69,0.0,4.3,2,0,0,4.0,0,0
2019-10-09 05:00:00,20.86,0.0,3.6,2,0,0,5.0,0,0
2019-10-09 06:00:00,23.46,0.14,3.7,2,0,0,6.0,0,0
2019-10-09 07:00:00,25.73,0.16,5.3,2,0,0,7.0,0,0
2019-10-09 08:00:00,27.65,0.53,5.5,2,0,0,8.0,0,1
2019-10-09 09:00:00,42.61,0.63,8.2,2,0,0,9.0,157,1
2019-10-09 10:00:00,46.86,0.86,11.5,2,0,0,10.0,0,1
2019-10-09 11:00:00,52.4,1.04,15.0,2,0,0,11.0,89,1
2019-10-09 12:00:00,45.34,0.83,17.6,2,0,0,12.0,89,1
2019-10-09 13:00:00,40.03,0.81,19.1,2,0,0,13.0,0,1
2019-10-09 14:00:00,39.22,0.9,20.2,2,0,0,14.0,0,1
2019-10-09 15:00:00,41.09,0.85,20.5,2,0,0,15.0,334,1
2019-10-09 16:00:00,43.78,0.75,20.3,2,0,0,16.0,334,1
2019-10-09 17:00:00,42.11,0.66,18.9,2,0,0,17.0,334,1
2019-10-09 18:00:00,34.64,0.56,18.0,2,0,0,18.0,135,1
2019-10-09 19:00:00,25.18,0.36,15.8,2,0,0,19.0,0,0
2019-10-09 20:00:00,23.36,0.37,16.2,2,0,0,20.0,0,0
2019-10-09 21:00:00,21.9,0.12,16.7,2,0,0,21.0,0,0
2019-10-09 22:00:00,20.88,0.09,12.9,2,0,0,22.0,0,0
2019-10-09 23:00:00,20.22,0.09,11.9,2,0,0,23.0,0,0
2019-10-10 00:00:00,19.71,0.04,11.5,3,0,0,0.0,0,0
2019-10-10 01:00:00,20.16,0.01,11.4,3,0,0,1.0,0,0
2019-10-10 02:00:00,20.27,0.02,11.0,3,0,0,2.0,0,0
2019-10-10 03:00:00,20.19,0.0,11.2,3,0,0,3.0,0,0
2019-10-10 04:00:00,19.73,0.0,11.0,3,0,0,4.0,0,0
2019-10-10 05:00:00,20.99,0.0,10.5,3,0,0,5.0,0,0
2019-10-10 06:00:00,22.77,0.12,10.0,3,0,0,6.0,0,0
2019-10-10 07:00:00,24.24,0.23,8.6,3,0,0,7.0,0,0
2019-10-10 08:00:00,31.44,0.49,9.8,3,0,0,8.0,0,1
2019-10-10 09:00:00,41.23,0.54,10.5,3,0,0,9.0,157,1
2019-10-10 10:00:00,48.91,0.95,11.2,3,0,0,10.0,157,1
2019-10-10 11:00:00,47.92,0.83,11.8,3,0,0,11.0,0,1
2019-10-10 12:00:00,48.66,0.83,11.9,3,0,0,12.0,0,1
2019-10-10 13:00:00,46.88,0.94,12.2,3,0,0,13.0,0,1
2019-10-10 14:00:00,49.89,0.69,12.5,3,0,0,14.0,157,1
2019-10-10 15:00:00,46.02,0.57,13.5,3,0,0,15.0,157,1
2019-10-10 16:00:00,43.44,0.75,14.7,3,0,0,16.0,0,1
2019-10-10 17:00:00,40.05,0.56,13.7,3,0,0,17.0,0,1
2019-10-10 18:00:00,31.15,0.44,12.4,3,0,0,18.0,29,1
2019-10-10 19:00:00,27.44,0.32,9.8,3,0,0,19.0,29,0
2019-10-10 20:00:00,23.97,0.23,9.2,3,0,0,20.0,8,0
2019-10-10 21:00:00,24.21,0.21,8.4,3,0,0,21.0,8,0
2019-10-10 22:00:00,22.1,0.1,8.5,3,0,0,22.0,0,0
2019-10-10 23:00:00,21.38,0.09,7.6,3,0,0,23.0,0,0
2019-10-11 00:00:00,20.51,0.12,8.2,4,0,0,0.0,0,0
2019-10-11 01:00:00,19.49,0.05,7.6,4,0,0,1.0,0,0
2019-10-11 02:00:00,19.84,0.01,8.4,4,0,0,2.0,0,0
2019-10-11 03:00:00,20.42,0.01,8.6,4,0,0,3.0,0,0
2019-10-11 04:00:00,20.64,0.0,8.6,4,0,0,4.0,0,0
2019-10-11 05:00:00,21.49,0.0,8.4,4,0,0,5.0,0,0
2019-10-11 06:00:00,23.7,0.13,8.5,4,0,0,6.0,0,0
2019-10-11 07:00:00,25.71,0.14,7.9,4,0,0,7.0,0,0
2019-10-11 08:00:00,30.13,0.4,7.3,4,0,0,8.0,0,1
2019-10-11 09:00:00,42.24,0.69,7.8,4,0,0,9.0,77,1
2019-10-11 10:00:00,41.3,0.88,8.5,4,0,0,10.0,77,1
2019-10-11 11:00:00,40.02,0.66,10.5,4,0,0,11.0,77,1
2019-10-11 12:00:00,38.51,0.71,13.0,4,0,0,12.0,77,1
2019-10-11 13:00:00,37.36,0.62,15.4,4,0,0,13.0,23,1
2019-10-11 14:00:00,35.81,0.45,17.2,4,0,0,14.0,157,1
2019-10-11 15:00:00,32.21,0.51,17.4,4,0,0,15.0,157,1
2019-10-11 16:00:00,28.0,0.45,17.5,4,0,0,16.0,157,1
2019-10-11 17:00:00,24.06,0.25,17.6,4,0,0,17.0,157,1
2019-10-11 18:00:00,21.07,0.23,16.0,4,0,0,18.0,0,1
2019-10-11 19:00:00,21.97,0.15,12.7,4,0,0,19.0,0,0
2019-10-11 20:00:00,23.58,0.13,11.7,4,0,0,20.0,0,0
2019-10-11 21:00:00,23.55,0.12,10.9,4,0,0,21.0,0,0
2019-10-11 22:00:00,22.34,0.07,9.0,4,0,0,22.0,0,0
2019-10-11 23:00:00,22.4,0.09,8.0,4,0,0,23.0,0,0
2019-10-12 00:00:00,21.07,0.07,6.8,5,0,0,0.0,0,0
2019-10-12 01:00:00,18.16,0.07,5.9,5,0,0,1.0,0,0
2019-10-12 02:00:00,17.18,0.0,7.3,5,0,0,2.0,0,0
2019-10-12 03:00:00,17.57,0.01,7.5,5,0,0,3.0,0,0
2019-10-12 04:00:00,17.3,0.0,6.8,5,0,0,4.0,0,0
2019-10-12 05:00:00,17.44,0.01,6.2,5,0,0,5.0,0,0
2019-10-12 06:00:00,17.12,0.0,6.0,5,0,0,6.0,0,0
2019-10-12 07:00:00,17.14,0.01,5.9,5,0,0,7.0,0,0
2019-10-12 08:00:00,16.05,0.0,4.5,5,0,0,8.0,0,1
2019-10-12 09:00:00,15.98,0.01,5.3,5,0,0,9.0,0,1
2019-10-12 10:00:00,16.93,0.01,8.8,5,0,0,10.0,0,1
2019-10-12 11:00:00,17.94,0.05,12.8,5,0,0,11.0,0,1
2019-10-12 12:00:00,18.35,0.06,15.6,5,0,0,12.0,0,1
2019-10-12 13:00:00,17.57,0.04,17.8,5,0,0,13.0,0,1
2019-10-12 14:00:00,20.03,0.13,19.1,5,0,0,14.0,0,1
2019-10-12 15:00:00,18.56,0.05,19.6,5,0,0,15.0,0,1
2019-10-12 16:00:00,15.98,0.04,19.9,5,0,0,16.0,0,1
2019-10-12 17:00:00,16.14,0.05,19.3,5,0,0,17.0,0,1
2019-10-12 18:00:00,17.09,0.08,16.8,5,0,0,18.0,0,1
2019-10-12 19:00:00,19.36,0.07,14.7,5,0,0,19.0,0,0
2019-10-12 20:00:00,20.7,0.08,13.1,5,0,0,20.0,0,0
2019-10-12 21:00:00,19.7,0.1,10.8,5,0,0,21.0,0,0
2019-10-12 22:00:00,19.39,0.09,8.9,5,0,0,22.0,0,0
2019-10-12 23:00:00,18.62,0.14,8.6,5,0,0,23.0,0,0
2019-10-13 00:00:00,18.0,0.12,7.4,6,0,0,0.0,0,0
2019-10-13 01:00:00,17.71,0.11,7.0,6,0,0,1.0,0,0
2019-10-13 02:00:00,17.06,0.0,7.4,6,0,0,2.0,0,0
2019-10-13 03:00:00,17.86,0.02,7.4,6,0,0,3.0,0,0
2019-10-13 04:00:00,17.39,0.0,7.0,6,0,0,4.0,0,0
2019-10-13 05:00:00,18.54,0.0,5.9,6,0,0,5.0,0,0
2019-10-13 06:00:00,19.81,0.0,5.8,6,0,0,6.0,0,0
2019-10-13 07:00:00,19.1,0.0,5.0,6,0,0,7.0,0,0
2019-10-13 08:00:00,18.77,0.01,5.2,6,0,0,8.0,0,1
2019-10-13 09:00:00,16.48,0.0,7.2,6,0,0,9.0,0,1
2019-10-13 10:00:00,16.78,0.03,10.5,6,0,0,10.0,0,1
2019-10-13 11:00:00,19.07,0.08,14.2,6,0,0,11.0,0,1
2019-10-13 12:00:00,17.22,0.07,18.0,6,0,0,12.0,0,1
2019-10-13 13:00:00,17.66,0.08,19.1,6,0,0,13.0,0,1
2019-10-13 14:00:00,21.22,0.2,20.4,6,0,0,14.0,0,1
2019-10-13 15:00:00,17.44,0.07,21.3,6,0,0,15.0,0,1
2019-10-13 16:00:00,16.5,0.05,20.9,6,0,0,16.0,0,1
2019-10-13 17:00:00,15.47,0.08,20.1,6,0,0,17.0,0,1
2019-10-13 18:00:00,16.22,0.07,17.8,6,0,0,18.0,0,1
2019-10-13 19:00:00,17.71,0.15,15.6,6,0,0,19.0,0,0
2019-10-13 20:00:00,19.7,0.03,13.6,6,0,0,20.0,0,0
2019-10-13 21:00:00,20.54,0.03,13.8,6,0,0,21.0,0,0
2019-10-13 22:00:00,20.0,0.03,11.7,6,0,0,22.0,0,0
2019-10-13 23:00:00,19.2,0.05,10.4,6,0,0,23.0,0,0
2019-10-14 00:00:00,18.42,0.01,8.1,0,0,0,0.0,0,0
2019-10-14 01:00:00,20.69,0.03,8.2,0,0,0,1.0,0,0
2019-10-14 02:00:00,19.06,0.01,8.3,0,0,0,2.0,0,0
2019-10-14 03:00:00,19.36,0.0,6.8,0,0,0,3.0,0,0
2019-10-14 04:00:00,18.91,0.0,6.6,0,0,0,4.0,0,0
2019-10-14 05:00:00,18.56,0.0,7.7,0,0,0,5.0,0,0
2019-10-14 06:00:00,21.74,0.11,6.8,0,0,0,6.0,0,0
2019-10-14 07:00:00,23.5,0.24,5.3,0,0,0,7.0,0,0
2019-10-14 08:00:00,30.22,0.49,6.4,0,0,0,8.0,0,1
2019-10-14 09:00:00,40.78,0.63,8.1,0,0,0,9.0,157,1
2019-10-14 10:00:00,52.14,0.98,11.6,0,0,0,10.0,157,1
2019-10-14 11:00:00,52.9,0.96,15.1,0,0,0,11.0,334,1
2019-10-14 12:00:00,50.7,0.91,17.8,0,0,0,12.0,334,1
2019-10-14 13:00:00,46.88,0.87,19.5,0,0,0,13.0,0,1
2019-10-14 14:00:00,47.06,0.79,20.8,0,0,0,14.0,232,1
2019-10-14 15:00:00,45.95,0.76,21.1,0,0,0,15.0,232,1
2019-10-14 16:00:00,43.55,0.89,20.0,0,0,0,16.0,232,1
2019-10-14 17:00:00,38.54,0.64,19.3,0,0,0,17.0,0,1
2019-10-14 18:00:00,28.5,0.51,18.2,0,0,0,18.0,0,1
2019-10-14 19:00:00,27.54,0.25,16.3,0,0,0,19.0,0,0
2019-10-14 20:00:00,27.07,0.23,15.5,0,0,0,20.0,0,0
2019-10-14 21:00:00,25.68,0.42,14.2,0,0,0,21.0,0,0
2019-10-14 22:00:00,25.79,0.19,12.3,0,0,0,22.0,0,0
2019-10-14 23:00:00,23.87,0.07,11.6,0,0,0,23.0,0,0
2019-10-15 00:00:00,22.29,0.05,9.9,1,0,0,0.0,0,0
2019-10-15 01:00:00,21.25,0.09,9.2,1,0,0,1.0,0,0
2019-10-15 02:00:00,21.15,0.0,8.0,1,0,0,2.0,0,0
2019-10-15 03:00:00,21.71,0.0,9.0,1,0,0,3.0,0,0
2019-10-15 04:00:00,22.51,0.0,9.3,1,0,0,4.0,0,0
2019-10-15 05:00:00,21.87,0.0,9.7,1,0,0,5.0,0,0
2019-10-15 06:00:00,25.02,0.16,10.2,1,0,0,6.0,0,0
2019-10-15 07:00:00,23.9,0.07,9.9,1,0,0,7.0,0,0
2019-10-15 08:00:00,31.82,0.47,10.0,1,0,0,8.0,0,1
2019-10-15 09:00:00,42.67,0.5,10.5,1,0,0,9.0,157,1
2019-10-15 10:00:00,47.6,0.89,10.9,1,0,0,10.0,0,1
2019-10-15 11:00:00,48.56,0.99,12.0,1,0,0,11.0,157,1
2019-10-15 12:00:00,50.86,0.8,13.3,1,0,0,12.0,157,1
2019-10-15 13:00:00,48.54,0.81,15.8,1,0,0,13.0,157,1
2019-10-15 14:00:00,42.64,0.76,18.7,1,0,0,14.0,0,1
2019-10-15 15:00:00,46.48,1.08,21.1,1,0,0,15.0,340,1
2019-10-15 16:00:00,48.38,0.76,22.1,1,0,0,16.0,340,1
2019-10-15 17:00:00,40.94,0.9,20.8,1,0,0,17.0,340,1
2019-10-15 18:00:00,32.75,0.58,18.9,1,0,0,18.0,157,1
2019-10-15 19:00:00,30.0,0.45,18.0,1,0,0,19.0,0,0
2019-10-15 20:00:00,27.9,0.35,17.5,1,0,0,20.0,0,0
2019-10-15 21:00:00,27.49,0.22,16.1,1,0,0,21.0,0,0
2019-10-15 22:00:00,23.17,0.12,15.0,1,0,0,22.0,0,0
2019-10-15 23:00:00,21.41,0.11,15.7,1,0,0,23.0,0,0
2019-10-16 00:00:00,20.86,0.09,12.2,2,0,0,0.0,0,0
2019-10-16 01:00:00,20.58,0.02,11.2,2,0,0,1.0,0,0
2019-10-16 02:00:00,20.35,0.02,11.3,2,0,0,2.0,0,0
2019-10-16 03:00:00,21.92,0.01,9.2,2,0,0,3.0,0,0
2019-10-16 04:00:00,21.5,0.0,9.5,2,0,0,4.0,0,0
2019-10-16 05:00:00,21.26,0.0,9.9,2,0,0,5.0,0,0
2019-10-16 06:00:00,23.54,0.24,10.1,2,0,0,6.0,0,0
2019-10-16 07:00:00,24.86,0.21,11.1,2,0,0,7.0,0,0
2019-10-16 08:00:00,34.77,0.4,12.0,2,0,0,8.0,0,1
2019-10-16 09:00:00,40.93,0.5,12.3,2,0,0,9.0,157,1
2019-10-16 10:00:00,45.25,0.71,15.4,2,0,0,10.0,0,1
2019-10-16 11:00:00,52.02,0.89,15.8,2,0,0,11.0,89,1
2019-10-16 12:00:00,49.07,0.92,17.0,2,0,0,12.0,89,1
2019-10-16 13:00:00,45.12,0.75,17.1,2,0,0,13.0,0,1
2019-10-16 14:00:00,44.1,0.67,17.1,2,0,0,14.0,0,1
2019-10-16 15:00:00,44.06,0.74,17.4,2,0,0,15.0,0,1
2019-10-16 16:00:00,41.58,0.66,17.0,2,0,0,16.0,0,1
2019-10-16 17:00:00,41.6,0.64,15.6,2,0,0,17.0,135,1
2019-10-16 18:00:00,38.11,0.48,14.1,2,0,0,18.0,135,1
2019-10-16 19:00:00,27.15,0.39,13.7,2,0,0,19.0,0,0
2019-10-16 20:00:00,27.46,0.35,13.6,2,0,0,20.0,0,0
2019-10-16 21:00:00,25.02,0.19,13.6,2,0,0,21.0,0,0
2019-10-16 22:00:00,22.06,0.15,12.6,2,0,0,22.0,0,0
2019-10-16 23:00:00,21.39,0.1,12.9,2,0,0,23.0,0,0
2019-10-17 00:00:00,20.53,0.09,12.6,3,0,0,0.0,0,0
2019-10-17 01:00:00,21.33,0.09,11.8,3,0,0,1.0,0,0
2019-10-17 02:00:00,20.59,0.07,11.6,3,0,0,2.0,0,0
2019-10-17 03:00:00,21.42,0.03,11.6,3,0,0,3.0,0,0
2019-10-17 04:00:00,20.64,0.0,12.0,3,0,0,4.0,0,0
2019-10-17 05:00:00,21.31,0.0,11.9,3,0,0,5.0,0,0
2019-10-17 06:00:00,24.16,0.13,9.2,3,0,0,6.0,0,0
2019-10-17 07:00:00,25.76,0.13,8.7,3,0,0,7.0,0,0
2019-10-17 08:00:00,30.91,0.46,8.2,3,0,0,8.0,0,1
2019-10-17 09:00:00,42.51,0.62,9.9,3,0,0,9.0,157,1
2019-10-17 10:00:00,52.7,0.93,13.9,3,0,0,10.0,157,1
2019-10-17 11:00:00,49.02,0.68,15.1,3,0,0,11.0,69,1
2019-10-17 12:00:00,48.64,0.88,16.1,3,0,0,12.0,89,1
2019-10-17 13:00:00,46.18,0.83,16.0,3,0,0,13.0,89,1
2019-10-17 14:00:00,46.51,0.79,17.4,3,0,0,14.0,157,1
2019-10-17 15:00:00,48.1,0.79,17.7,3,0,0,15.0,157,1
2019-10-17 16:00:00,50.16,0.81,18.7,3,0,0,16.0,0,1
2019-10-17 17:00:00,39.15,0.55,17.6,3,0,0,17.0,0,1
2019-10-17 18:00:00,34.13,0.46,15.7,3,0,0,18.0,0,1
2019-10-17 19:00:00,35.97,0.39,13.5,3,0,0,19.0,0,0
2019-10-17 20:00:00,26.9,0.2,12.7,3,0,0,20.0,0,0
2019-10-17 21:00:00,26.11,0.3,11.8,3,0,0,21.0,0,0
2019-10-17 22:00:00,26.19,0.23,10.1,3,0,0,22.0,0,0
2019-10-17 23:00:00,22.27,0.21,9.9,3,0,0,23.0,0,0
2019-10-18 00:00:00,21.81,0.26,9.1,4,0,0,0.0,0,0
2019-10-18 01:00:00,20.22,0.14,8.1,4,0,0,1.0,0,0
2019-10-18 02:00:00,20.13,0.03,8.6,4,0,0,2.0,0,0
2019-10-18 03:00:00,20.75,0.0,9.3,4,0,0,3.0,0,0
2019-10-18 04:00:00,20.27,0.0,9.6,4,0,0,4.0,0,0
2019-10-18 05:00:00,21.09,0.0,9.4,4,0,0,5.0,0,0
2019-10-18 06:00:00,23.82,0.17,9.3,4,0,0,6.0,0,0
2019-10-18 07:00:00,24.86,0.15,8.8,4,0,0,7.0,0,0
2019-10-18 08:00:00,33.12,0.46,8.6,4,0,0,8.0,0,1
2019-10-18 09:00:00,42.67,0.6,8.5,4,0,0,9.0,157,1
2019-10-18 10:00:00,52.42,0.65,9.1,4,0,0,10.0,157,1
2019-10-18 11:00:00,72.96,0.65,10.3,4,0,0,11.0,70,1
2019-10-18 12:00:00,75.81,0.94,14.9,4,0,0,12.0,70,1
2019-10-18 13:00:00,71.5,0.73,16.9,4,0,0,13.0,70,1
2019-10-18 14:00:00,32.43,0.7,18.4,4,0,0,14.0,0,1
2019-10-18 15:00:00,28.75,0.45,19.2,4,0,0,15.0,0,1
2019-10-18 16:00:00,27.04,0.52,19.3,4,0,0,16.0,0,1
2019-10-18 17:00:00,24.38,0.3,18.8,4,0,0,17.0,0,1
2019-10-18 18:00:00,24.7,0.34,15.9,4,0,0,18.0,0,1
2019-10-18 19:00:00,26.72,0.25,14.4,4,0,0,19.0,0,0
2019-10-18 20:00:00,26.77,0.28,12.2,4,0,0,20.0,0,0
2019-10-18 21:00:00,26.74,0.23,12.1,4,0,0,21.0,0,0
2019-10-18 22:00:00,25.36,0.23,11.3,4,0,0,22.0,0,0
2019-10-18 23:00:00,22.94,0.25,10.1,4,0,0,23.0,0,0
2019-10-19 00:00:00,20.77,0.13,9.2,5,0,0,0.0,0,0
2019-10-19 01:00:00,17.9,0.11,8.4,5,0,0,1.0,0,0
2019-10-19 02:00:00,17.17,0.06,7.2,5,0,0,2.0,0,0
2019-10-19 03:00:00,17.58,0.07,6.4,5,0,0,3.0,0,0
2019-10-19 04:00:00,16.66,0.02,6.7,5,0,0,4.0,0,0
2019-10-19 05:00:00,16.86,0.01,6.5,5,0,0,5.0,0,0
2019-10-19 06:00:00,16.69,0.02,6.2,5,0,0,6.0,0,0
2019-10-19 07:00:00,16.91,0.02,5.7,5,0,0,7.0,0,0
2019-10-19 08:00:00,15.49,0.03,6.6,5,0,0,8.0,0,1
2019-10-19 09:00:00,15.71,0.03,8.1,5,0,0,9.0,0,1
2019-10-19 10:00:00,14.99,0.03,11.1,5,0,0,10.0,0,1
2019-10-19 11:00:00,15.12,0.04,12.5,5,0,0,11.0,0,1
2019-10-19 12:00:00,15.92,0.03,15.2,5,0,0,12.0,0,1
2019-10-19 13:00:00,15.62,0.07,17.6,5,0,0,13.0,0,1
2019-10-19 14:00:00,19.06,0.16,20.2,5,0,0,14.0,0,1
2019-10-19 15:00:00,18.13,0.07,21.5,5,0,0,15.0,0,1
2019-10-19 16:00:00,16.27,0.11,21.8,5,0,0,16.0,0,1
2019-10-19 17:00:00,16.43,0.05,18.9,5,0,0,17.0,0,1
2019-10-19 18:00:00,17.04,0.02,18.5,5,0,0,18.0,0,1
2019-10-19 19:00:00,19.12,0.13,16.8,5,0,0,19.0,0,0
2019-10-19 20:00:00,18.42,0.08,16.8,5,0,0,20.0,0,0
2019-10-19 21:00:00,19.2,0.15,14.5,5,0,0,21.0,0,0
2019-10-19 22:00:00,19.2,0.22,13.3,5,0,0,22.0,0,0
2019-10-19 23:00:00,18.54,0.08,13.2,5,0,0,23.0,0,0
2019-10-20 00:00:00,17.84,0.11,10.1,6,0,0,0.0,0,0
2019-10-20 01:00:00,18.21,0.05,11.2,6,0,0,1.0,0,0
2019-10-20 02:00:00,17.87,0.02,10.5,6,0,0,2.0,0,0
2019-10-20 03:00:00,18.46,0.0,9.4,6,0,0,3.0,0,0
2019-10-20 04:00:00,18.22,0.01,9.4,6,0,0,4.0,0,0
2019-10-20 05:00:00,18.98,0.0,8.6,6,0,0,5.0,0,0
2019-10-20 06:00:00,18.27,0.01,8.9,6,0,0,6.0,0,0
2019-10-20 07:00:00,18.37,0.01,7.7,6,0,0,7.0,0,0
2019-10-20 08:00:00,17.1,0.01,8.8,6,0,0,8.0,0,1
2019-10-20 09:00:00,14.74,0.0,12.1,6,0,0,9.0,0,1
2019-10-20 10:00:00,15.07,0.02,15.2,6,0,0,10.0,0,1
2019-10-20 11:00:00,15.74,0.16,18.0,6,0,0,11.0,0,1
2019-10-20 12:00:00,15.33,0.09,21.5,6,0,0,12.0,0,1
2019-10-20 13:00:00,19.42,0.13,22.6,6,0,0,13.0,0,1
2019-10-20 14:00:00,16.98,0.03,21.4,6,0,0,14.0,0,1
2019-10-20 15:00:00,16.34,0.05,20.8,6,0,0,15.0,0,1
2019-10-20 16:00:00,15.63,0.06,20.7,6,0,0,16.0,0,1
2019-10-20 17:00:00,16.21,0.05,20.6,6,0,0,17.0,0,1
2019-10-20 18:00:00,15.33,0.03,19.8,6,0,0,18.0,0,1
2019-10-20 19:00:00,18.61,0.04,19.1,6,0,0,19.0,0,0
2019-10-20 20:00:00,19.79,0.04,18.4,6,0,0,20.0,0,0
2019-10-20 21:00:00,18.14,0.05,17.9,6,0,0,21.0,0,0
2019-10-20 22:00:00,18.05,0.06,16.0,6,0,0,22.0,0,0
2019-10-20 23:00:00,17.71,0.03,16.1,6,0,0,23.0,0,0
2019-10-21 00:00:00,17.31,0.02,13.7,0,0,0,0.0,0,0
2019-10-21 01:00:00,16.88,0.02,12.8,0,0,0,1.0,0,0
2019-10-21 02:00:00,17.18,0.01,11.5,0,0,0,2.0,0,0
2019-10-21 03:00:00,19.18,0.0,11.4,0,0,0,3.0,0,0
2019-10-21 04:00:00,18.54,0.0,10.7,0,0,0,4.0,0,0
2019-10-21 05:00:00,18.78,0.0,9.7,0,0,0,5.0,0,0
2019-10-21 06:00:00,22.24,0.22,9.0,0,0,0,6.0,0,0
2019-10-21 07:00:00,24.96,0.16,8.2,0,0,0,7.0,0,0
